,r0,r1,r2,r3,g0,g1,g2,g3,b0,b1,b2,b3,total_income_2_b,total_deprivations,Wealth_Index,total_deprivations_2,Poor_MPI,Severely_Poor_MPI,train,truck,car,potted plant,person
1126,40607,315285,283692,51616,53589,327900,241545,68166,82847,461781,252953,124019,245000.0,0.16699999999999998,0.24224049,1,Non_Poor,Non_Severely_Poor,0,0,0,0,0
1127,94781,186192,329184,81043,113584,230825,281453,65338,194916,525948,137969,62767,55000.0,0.38999999,-1.1495142,4,Poor,Non_Severely_Poor,0,0,0,0,5
1128,61376,133321,296752,199751,84591,207813,311371,87425,206085,462374,179183,73958,14142.857,0.22299999,-1.3790851,2,Non_Poor,Non_Severely_Poor,0,0,0,0,1
1129,22681,248972,281564,137983,106652,177868,334504,72176,177052,291779,397477,55292,25500.0,0.50199997,-1.5319078000000002,5,Poor,Poor,0,0,0,0,7
1130,43770,141803,393830,111797,56456,232333,318756,83655,203716,362369,265112,90403,100000.0,0.33399999,0.68489969,3,Poor,Non_Severely_Poor,0,0,0,1,1
1131,114209,201212,513662,92517,170848,231173,343335,176244,313189,487633,307243,120735,40000.0,0.44599998,-1.911056,5,Poor,Non_Severely_Poor,0,0,0,0,4
1132,20330,149775,392542,128553,27421,271187,288337,104255,87264,476952,254370,103014,82000.0,0.16699999999999998,0.89159107,1,Non_Poor,Non_Severely_Poor,0,0,0,0,10
1133,41407,177038,382975,89780,48465,180491,419709,42535,118021,463017,289655,50907,32000.0,0.61299998,-3.6564069,5,Poor,Poor,0,0,0,0,8
1134,70487,126843,311314,182556,71548,169023,394672,55957,202931,308552,319517,90600,80000.0,0.16699999999999998,1.6708151000000002,1,Non_Poor,Non_Severely_Poor,0,2,0,0,0
1135,691200,0,0,0,691200,0,0,0,921600,0,0,0,0.0,0.38999999,0.72506839,4,Poor,Non_Severely_Poor,0,0,0,0,0
1136,104859,185246,180593,220502,142017,189412,287834,71937,304187,260963,312964,43486,15000.0,0.38999999,0.66256535,4,Poor,Non_Severely_Poor,0,0,3,0,12
1137,116922,105092,229208,239978,126169,118078,360596,86357,218531,408298,187763,107008,185000.0,0.44599998,0.12186208,5,Poor,Non_Severely_Poor,0,0,0,1,6
1138,71893,200012,516893,132802,105441,189151,501638,125370,164100,386415,514091,164194,6000.0,0.22299999,0.15224366,2,Non_Poor,Non_Severely_Poor,0,0,3,0,0
1139,54230,211420,284400,141150,120380,252703,213553,104564,286230,311388,218032,105950,,0.33399999,0.12470318,3,Poor,Non_Severely_Poor,0,0,0,0,7
1140,23578,316856,410804,170362,49598,328414,375497,168091,114387,550480,363111,200822,35000.0,0.27899998,-1.3492454,2,Non_Poor,Non_Severely_Poor,0,0,0,0,2
1141,108759,111537,339659,131245,128344,187251,273893,101712,287177,369331,145611,119481,210000.0,0.0,5.2076116,1,Non_Poor,Non_Severely_Poor,0,0,6,0,1
1142,54805,85327,490070,60998,64310,110976,460958,54956,107417,471847,257560,84776,414214.28,0.55699998,-1.2521790000000002,5,Poor,Poor,0,0,0,0,13
1143,95582,198836,247720,149062,96453,258298,227229,109220,224676,371044,186532,139348,50000.0,0.38999999,1.4135441,4,Poor,Non_Severely_Poor,0,0,0,0,9
1144,43166,184331,280082,183621,64415,228009,333389,65387,174017,487304,210025,50254,0.0,0.22299999,-1.9439987,2,Non_Poor,Non_Severely_Poor,0,0,0,0,2
1145,111297,274680,457563,78060,99156,354574,332748,135122,179638,503325,366329,179508,80000.0,0.33399999,0.0062383078000000005,3,Poor,Non_Severely_Poor,0,6,8,1,8
1146,6730,251569,496652,166649,12183,302481,502592,104344,99577,581495,454510,93218,100000.0,0.056000002,-2.5628085,1,Non_Poor,Non_Severely_Poor,0,0,0,0,2
1147,14068,175935,599740,131857,43110,270820,507854,99816,137514,640317,316227,134742,97500.0,0.27899998,-1.2708113,2,Non_Poor,Non_Severely_Poor,0,0,1,0,2
1148,208442,352776,180009,180373,209099,348915,189371,174215,395873,431507,225558,175862,40000.0,0.33399999,1.4079322,3,Poor,Non_Severely_Poor,0,1,2,0,13
1149,2,2867,895832,22899,401,132803,788272,124,664,314115,913603,418,75000.0,0.50099999,-1.3376473999999998,5,Poor,Poor,0,0,0,0,0
1150,52473,260614,406116,202397,118719,228197,360070,214614,182382,352100,445817,248501,58000.0,0.44599998,-2.3197942000000005,5,Poor,Non_Severely_Poor,0,0,0,0,9
1151,78986,240754,352010,249850,136513,243695,348586,192806,250367,478821,350012,149600,45000.0,0.38999999,-1.52226,4,Poor,Non_Severely_Poor,0,0,0,0,14
1152,15500,156329,574696,175075,20983,263478,536551,100588,159950,552590,366574,149686,62000.0,0.33500001,-1.8353734,4,Poor,Non_Severely_Poor,0,0,0,0,4
1153,69557,256447,450215,145381,89717,270891,411153,149839,156332,541222,352221,179025,278571.44,0.16800001,-3.1293017999999995,2,Non_Poor,Non_Severely_Poor,0,0,0,3,1
1154,59931,217100,228938,185231,86406,269392,178472,156930,298112,366469,52447,204572,0.0,0.112,-2.0531967,1,Non_Poor,Non_Severely_Poor,0,0,0,0,3
1155,64822,168145,222745,235488,87444,242381,268912,92463,210439,381929,257788,71444,45000.0,0.44599998,-1.2537341999999998,5,Poor,Non_Severely_Poor,0,0,0,0,1
1156,80523,347874,329734,163469,99107,365228,264548,192717,403013,458330,200248,167209,122000.0,0.33399999,1.7559125,3,Poor,Non_Severely_Poor,0,0,0,2,5
1157,115122,218312,136999,220767,185956,172557,153911,178776,369063,151188,188433,212916,15000.0,0.44599998,-2.0229819,5,Poor,Non_Severely_Poor,0,0,0,0,6
1158,60793,222667,518555,119585,66816,306397,434280,114107,88573,501667,533784,104776,31000.0,0.38999999,0.92303115,4,Poor,Non_Severely_Poor,0,1,0,0,3
1159,57030,166642,329614,137914,159945,152939,323106,55210,234648,226287,403281,57384,127000.0,0.44599998,-2.40137,5,Poor,Non_Severely_Poor,0,0,0,1,6
1160,66451,185749,601182,68218,61018,209914,580141,70527,88336,329783,710105,100576,194000.0,0.22299999,-1.1053487,2,Non_Poor,Non_Severely_Poor,0,1,0,0,11
1161,49138,329711,190607,121744,43795,369476,150547,127382,144657,447217,163998,165728,41142.855,0.44599998,-3.0099459,5,Poor,Non_Severely_Poor,0,0,0,1,0
1162,141625,171205,467338,141432,143184,220132,499819,58465,212707,445044,533430,37619,5000.0,0.38999999,0.58197939,4,Poor,Non_Severely_Poor,0,0,3,0,0
1163,67911,183803,336233,333653,140043,178537,444159,158861,350642,418418,335575,124165,42500.0,0.16699999999999998,0.83520901,1,Non_Poor,Non_Severely_Poor,0,0,0,0,0
1164,691200,0,0,0,691200,0,0,0,921600,0,0,0,610000.0,0.22299999,1.2509636999999998,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
1165,133239,350899,394581,42881,60769,375668,445688,39475,120616,444423,622978,40783,55000.0,0.27899998,-1.2854698,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
1166,39114,258608,555153,68725,32718,270455,545157,73270,39921,475867,546956,166056,30000.0,0.33399999,2.0966508000000004,3,Poor,Non_Severely_Poor,0,0,0,1,5
1167,38885,324554,171953,155808,35948,361008,156755,137489,137162,343907,329436,111095,16000.0,0.50199997,-4.0177245,5,Poor,Poor,0,0,0,0,0
1168,181505,132276,420846,186973,187703,156664,546104,31129,287153,436681,444070,60896,100000.0,0.33399999,-0.84423286,3,Poor,Non_Severely_Poor,0,1,1,0,0
1169,44119,174576,222845,249660,46382,314679,258510,71629,126399,514516,189706,90979,195000.0,0.22299999,-1.0757879,2,Non_Poor,Non_Severely_Poor,0,0,0,0,4
1170,157177,158705,218853,156465,190820,128054,242252,130074,295794,163084,339297,123425,210000.0,0.50099999,3.9763341,5,Poor,Poor,0,0,2,0,0
1171,120984,162286,385967,252363,163657,278715,392611,86617,346207,678642,112399,91552,50000.0,0.38999999,0.17459670000000002,4,Poor,Non_Severely_Poor,0,0,0,2,1
1172,67523,199103,385683,38891,52684,199121,409704,29691,91733,274782,516762,38323,0.0,0.33399999,-1.1222095,3,Poor,Non_Severely_Poor,0,0,0,0,9
1173,152101,259777,419532,90190,172866,192346,475643,80745,432902,340194,241817,213887,105000.0,0.33399999,-0.023654532,3,Poor,Non_Severely_Poor,0,0,0,0,9
1174,109502,222559,220488,138651,116386,326941,132101,115772,215040,365344,224617,116599,135000.0,0.33399999,-1.3163431,3,Poor,Non_Severely_Poor,0,0,0,0,2
1175,137294,293959,394019,96328,182015,265941,395455,78189,304510,384689,487125,52476,177000.0,0.38999999,0.24059419,4,Poor,Non_Severely_Poor,0,0,0,0,6
1176,140474,217283,458868,104975,121456,165241,587873,47030,177722,326631,633315,91132,45000.0,0.38999999,-1.3675238,4,Poor,Non_Severely_Poor,0,0,0,0,7
1177,108194,287040,382176,144190,62946,319235,400414,139005,57718,488405,513825,168852,55428.57,0.16699999999999998,-0.21304698,1,Non_Poor,Non_Severely_Poor,0,0,4,0,0
1178,81284,152796,482980,204540,123379,149465,540594,108162,219716,474647,456180,78257,25000.0,0.27899998,-1.3680952,2,Non_Poor,Non_Severely_Poor,0,0,0,0,2
1179,83679,194291,376715,266915,154846,268808,423093,74853,292627,372190,491911,72072,145000.0,0.22299999,3.2352257,2,Non_Poor,Non_Severely_Poor,0,0,0,1,0
1180,113819,144566,462814,200401,124340,251544,443909,101807,242457,466037,340620,179686,604428.56,0.38999999,3.9697165,4,Poor,Non_Severely_Poor,0,3,5,0,4
1181,221364,161133,187727,351376,286777,234687,223763,176373,480146,367342,249344,131968,39000.0,0.33399999,1.9498671000000003,3,Poor,Non_Severely_Poor,0,0,0,0,0
1182,60424,204137,177061,249578,98290,183725,325589,83596,236975,395729,204551,84345,289714.28,0.22299999,-0.7527566,2,Non_Poor,Non_Severely_Poor,0,0,1,0,1
1183,34365,269650,302818,84367,40777,331197,227728,91498,141031,504469,183369,92731,37000.0,0.50199997,-2.066946,5,Poor,Poor,0,0,0,0,4
1184,14688,189918,451643,34951,18611,227251,416493,28845,31444,438177,441600,10379,42000.0,0.33399999,-1.9803406000000003,3,Poor,Non_Severely_Poor,0,0,0,0,0
1185,54612,268290,318628,49670,7992,317742,309359,56107,51103,414497,351225,104775,160000.0,0.44599998,1.5588044,5,Poor,Non_Severely_Poor,0,0,8,0,7
1186,111409,289675,319214,201302,152531,292451,438873,37745,275150,559242,280436,113972,38000.0,0.44599998,-2.178391,5,Poor,Non_Severely_Poor,0,1,0,0,5
1187,85545,320693,400397,114965,129952,327797,333790,130061,386099,418061,342924,81716,167142.86,0.33399999,3.503016,3,Poor,Non_Severely_Poor,0,0,0,0,4
1188,144746,234792,205113,106549,157428,261381,136415,135976,267945,346654,147158,159843,350000.0,0.22299999,-0.60166317,2,Non_Poor,Non_Severely_Poor,0,0,0,0,4
1189,224911,115005,337820,13464,9014,212633,450933,18620,11546,257642,561052,91360,140000.0,0.38999999,-1.1651053,4,Poor,Non_Severely_Poor,0,0,0,0,3
1190,108295,173369,188336,221200,179119,145845,211967,154269,403897,204333,189146,124224,118000.0,0.38999999,-1.0680388,4,Poor,Non_Severely_Poor,0,0,0,0,8
1191,48519,308762,468857,95462,51014,302516,463279,104791,67180,401629,665239,94752,90000.0,0.22299999,-1.8600923,2,Non_Poor,Non_Severely_Poor,0,0,0,0,9
1192,19018,217335,410099,44748,28890,235768,362560,63982,29106,350419,449645,92430,50000.0,0.16699999999999998,-1.383098,1,Non_Poor,Non_Severely_Poor,0,0,0,0,0
1193,139646,232730,408070,141154,144672,291849,384930,100149,162695,524534,458765,82806,30000.0,0.38999999,-1.3236544,4,Poor,Non_Severely_Poor,0,0,0,0,0
1194,2156,96598,585069,7377,1582,191327,497321,970,2867,442985,474556,1192,200000.0,0.33399999,4.8072596,3,Poor,Non_Severely_Poor,0,0,0,0,0
1195,86116,311322,203941,89821,82490,304158,213470,91082,144481,442990,268752,65377,282000.0,0.38999999,-0.088110536,4,Poor,Non_Severely_Poor,0,0,0,2,2
1196,35235,184162,355350,116453,51314,206719,381121,52046,168438,319686,352547,80929,29800.0,0.44599998,-2.3900228,5,Poor,Non_Severely_Poor,0,0,0,0,5
1197,31155,217643,532958,139844,74843,305481,418781,122495,170414,513841,453602,90943,65000.0,0.33500001,-3.1543188,4,Poor,Non_Severely_Poor,0,0,0,0,1
