,Unnamed: 0,Unnamed: 1,municipality,commune,pic_1,pic_2_1,pic_2_2,pic_2_3,pic_2_4,pic_2_5,pic_1.1,gpsLatitude,gpsLongitude,address,total_income_2_b,total_deprivations,Wealth_Index,total_deprivations_2,Poor_MPI,Severely_Poor_MPI,pic_1rgb,pic_2_1rgb,pic_2_2rgb,pic_2_3rgb,pic_2_4rgb,pic_2_5rgb,red_pic_1,green_pic_1,blue_pic_1,red_pic_2_1,green_pic_2_1,blue_pic_2_1,red_pic_2_2,green_pic_2_2,blue_pic_2_2,red_pic_2_3,green_pic_2_3,blue_pic_2_3,red_pic_2_4,green_pic_2_4,blue_pic_2_4,red_pic_2_5,green_pic_2_5,blue_pic_2_5
170,uuid:2a0461a8-fa98-4ccc-8a0f-b554d4b8cb75,Feb 6,Viana,Viana Sede,1549460774216.jpg,1549460785867.jpg,1549460794469.jpg,1549460801442.jpg,1549460811470.jpg,1549460828791.jpg,1549460774216.jpg,-8.890532499999997,13.389285999999998,Caope B,31500.0,0.44599998,-3.550597,5,Poor,Non_Severely_Poor,"{'r': array([    2,   428,  5664, 20040, 21959, 51397, 54957, 63924, 74757,
       14072]), 'g': array([   117,  15571,  17858,  12868,  13205,  65962, 113228,  68152,
          232,      7]), 'b': array([10251, 33155, 21527, 72356, 73617, 13113, 28627, 53994,   560,
           0])}","{'r': array([ 1062, 16869, 18498, 25409, 19763, 19676, 27981, 99622, 74956,
        3364]), 'g': array([ 3411, 29470, 27560, 24980, 21920, 34484, 56375, 51064, 56031,
        1905]), 'b': array([23448, 49217, 34367, 61386, 23617,  6199,  4768, 16875, 53457,
       33866])}","{'r': array([ 2322, 32905, 27130, 44968, 33454, 29592, 27349, 29421, 31716,
       48343]), 'g': array([ 2029, 38838, 28443, 44114, 32066, 32501, 28866, 21318,  8238,
       70787]), 'b': array([ 3359, 43521, 35195, 43031, 37286, 35463, 23960,  8182,  4139,
       73064])}","{'r': array([   38,  2148, 17445, 42036, 51516, 56416, 36828, 19682, 17848,
       63243]), 'g': array([  114,  7638, 29352, 45100, 52465, 45946, 27221, 22320, 19437,
       57607]), 'b': array([ 1219, 22211, 38769, 55022, 44859, 32213, 25036, 20666, 10343,
       56862])}","{'r': array([  305, 12749, 22300, 45173, 49176, 48562, 29571, 19771, 51149,
       28444]), 'g': array([  565, 21331, 35099, 50429, 37482, 41051, 24317, 19162, 33399,
       44365]), 'b': array([ 9382, 61722, 40621, 42987, 35998, 25253, 29302,  5656,  4633,
       51646])}","{'r': array([  329, 10480, 28325, 30707, 32102, 33572, 20320, 26939, 46415,
       78011]), 'g': array([  1909,  31915,  32569,  36188,  19460,  25876,  22479,  34199,
       101701,    904]), 'b': array([33822, 58280, 24142, 26846, 23961, 79168, 16219,  6920, 37534,
         308])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
171,uuid:2a748e93-ddaf-418e-9525-dbd4ddd2ca46,Jan 30,Cacuaco,Cacuaco,1548841147484.jpg,1548841161606.jpg,1548841171487.jpg,1548841181014.jpg,1548841193162.jpg,1548841205245.jpg,1548841147484.jpg,-8.826108900000003,13.37081,Rua da pedreiro retraca,58000.0,0.22299999,1.1169025,2,Non_Poor,Non_Severely_Poor,"{'r': array([     0,     16,    783,   9260,  48663, 112524,  64358,  26290,
        11348,  33958]), 'g': array([  144,  2293, 23631, 74445, 85432, 16943, 33591, 25123, 14599,
       30999]), 'b': array([  147,  3282, 33757, 86243, 58620, 26549, 34390, 22614, 22810,
       18788])}","{'r': array([  103, 14072, 30044, 48226, 38139, 31706, 34393, 17372, 40068,
       53077]), 'g': array([  301, 27285, 46159, 46199, 25064, 41446, 21644,  7853, 78403,
       12846]), 'b': array([11840, 67623, 42271, 31827, 29192, 22759, 10616, 53556, 16329,
       21187])}","{'r': array([  2185,  15336,  12212,  21039,  18613,  42377, 125387,  69957,
           88,      6]), 'g': array([  2075,  19594,  23029,  19997,  20330,  77691, 141435,   3018,
           27,      4]), 'b': array([ 12974,  38666,  21755,  48939, 110450,  23089,  49061,   2258,
            8,      0])}","{'r': array([  281, 10349, 13105, 15264, 16300, 67143, 89571, 93992,   901,
         294]), 'g': array([   298,  11505,  13588,  21549,  35745,  96156, 125859,   1947,
          376,    177]), 'b': array([  6651,  24793,  26748,  76564, 116601,  34914,  20354,    388,
          110,     77])}","{'r': array([  3186,  25051,  21545,  26388,  18633,  24104,  42955, 142010,
         3272,     56]), 'g': array([  3013,  29796,  25430,  27456,  22996,  27178, 132020,  36335,
         2958,     18]), 'b': array([28550, 37692, 22178, 29033, 80607, 68266,  8544, 29465,  2863,
           2])}","{'r': array([ 3168, 17281, 19620, 44883, 90271, 50888, 38017, 30352, 12469,
         251]), 'g': array([  167, 25404, 19206, 55592, 94007, 35803, 34040, 35625,  4399,
        2957]), 'b': array([ 1032, 38688, 31306, 83756, 59442, 23950, 37452, 25661,   998,
        4915])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
172,uuid:2ae0236c-8584-4a88-b592-d7f4612e986a,Feb 4,Kilamba Kiaxi,Kilamba Kiaxi,1549290569898.jpg,1549290601672.jpg,1549290619075.jpg,1549290644414.jpg,1549290663942.jpg,1549290681380.jpg,1549290569898.jpg,-8.8668356,13.250336,Sub zona 8,168789.0,0.61299998,-0.0095903147,5,Poor,Poor,"{'r': array([     0,     21,    182,    561,   3786,  45004, 155432, 101822,
          338,     54]), 'g': array([     7,    127,    519,   6019,  38603,  85802, 141152,  34806,
          108,     57]), 'b': array([    12,    213,   2774,  27872,  55914, 107085,  97955,  15238,
           75,     62])}","{'r': array([   264,   4518,   4788,   7846,  27845,  93760, 119549,  47904,
          726,      0]), 'g': array([    27,   4966,   5355,  12739,  34636,  99165, 106239,  43274,
          799,      0]), 'b': array([    55,   4186,   6531,  19585,  54729, 105075,  80870,  35617,
          552,      0])}","{'r': array([  303, 14954, 25921, 41134, 39365, 38718,  8794, 38068, 96002,
        3941]), 'g': array([ 1134, 32473, 36575, 42731, 42928, 13936, 24235, 48689, 59013,
        5486]), 'b': array([21959, 68347, 45639, 27068, 24088, 51813,  2496,  3611, 59068,
        3111])}","{'r': array([18201, 23113, 12605, 16420, 22604, 33490, 89475, 75179,  3177,
       12936]), 'g': array([ 18954,  22563,  14357,  17103,  21422,  51301, 128445,  17855,
         1940,  13260]), 'b': array([ 25791,  23940,  16572,  20863,  53889, 102066,  22405,  27165,
         1560,  12949])}","{'r': array([     6,    431,   4517,  10686,   9826,  90870, 133800,  37931,
        11995,   7138]), 'g': array([     3,    571,   2775,  14678,  19037, 138300,  98304,  15892,
         7493,  10147]), 'b': array([    69,   2496,  13592,  17217,  83435, 145041,  22029,   7681,
         5021,  10619])}","{'r': array([   170,   5971,   8407,  31895,  40440,  25091, 156150,  35520,
         3509,     47]), 'g': array([   384,  11040,  18408,  46906,  20431,  82357, 119214,   5416,
         3037,      7]), 'b': array([ 6749, 44634, 33226, 69729, 51638, 11580, 82399,  4946,  2299,
           0])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
173,uuid:2b458612-c936-417c-983f-d82c00bac567,Jan 28,Cazenga,Hoji Ya Henda,1548678361322.jpg,1548678393938.jpg,1548678415824.jpg,1548678434638.jpg,1548678457918.jpg,1548678479037.jpg,1548678361322.jpg,-8.7984533,13.301987,"Rua do ex calaboca, distrito 11 de novembro",23000.0,0.22299999,-1.5882508,2,Non_Poor,Non_Severely_Poor,"{'r': array([ 7384, 10848,  9850, 29960, 72531, 72080, 43807, 18203,  1238,
       41299]), 'g': array([ 5356, 17029, 36286, 85340, 36332, 54465, 24789,  6019,   955,
       40629]), 'b': array([ 9043, 25300, 40845, 77801, 32501, 47257, 26490,  6535,  1533,
       39895])}","{'r': array([    12,    313,   1700,  11648,  49743, 136681,  90572,  16403,
          127,      1]), 'g': array([    39,    611,   2735,  16716,  64637, 121836,  85129,  15422,
           75,      0]), 'b': array([    85,   1304,   7488,  33691,  82506, 105061,  70180,   6848,
           36,      1])}","{'r': array([20193, 34713, 30903, 58666, 50714, 16801,  8611, 46577, 33198,
        6824]), 'g': array([ 8533, 47931, 45703, 44877, 44009, 20160,  9497, 52769, 24800,
        8921]), 'b': array([12650, 48330, 34293, 50544, 23899, 36284, 30548, 52384,  7027,
       11241])}","{'r': array([ 25853,  13536,  11097,  23041,  25086,  15392,  45439, 132859,
        12842,   2055]), 'g': array([  6106,  32757,  18749,  24119,  22799,  52945, 114799,  32074,
         1231,   1621]), 'b': array([  3660,  13392,  19737,  29238,  20461,  41421, 141894,  30657,
         4870,   1870])}","{'r': array([26664, 41076, 32207, 25660,  4941,  1404,  2539, 92733, 79747,
         229]), 'g': array([ 28195,  82711,  11958,   6136,   2318,   7765, 138420,  29368,
          317,     12]), 'b': array([ 31695,  63043,  23994,   6861,   4274,   6901, 138766,  31389,
          268,      9])}","{'r': array([   255,   3555,   5569,  12627,  50393, 171060,  20184,   6397,
         9062,  28098]), 'g': array([   140,   2990,   3780,  11362,  40446, 180393,  23791,  12597,
        18890,  12811]), 'b': array([  1333,   7321,  10236,  21392,  43637, 165275,  22607,  17566,
        15670,   2163])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
174,uuid:2b7f9816-f957-416a-b220-e47103c2c170,Feb 1,Samba,Samba,1549017611318.jpg,1549017621288.jpg,1549017645279.jpg,1549017670682.jpg,1549017689258.jpg,1549017700959.jpg,1549017611318.jpg,-8.8320045,13.213216,Coreia,40000.0,0.33399999,0.12282623,3,Poor,Non_Severely_Poor,"{'r': array([    98,   1304,   4530,  13292,  47806, 104248,  77646,  17586,
         2413,  38277]), 'g': array([  210,  1442,  7052, 35908, 55111, 73912, 69846, 20619,  4025,
       39075]), 'b': array([   39,   616,  9249, 45037, 54234, 83621, 51160, 14987,  6247,
       42010])}","{'r': array([ 7254, 38105, 31057, 53588, 57313, 21589, 19649,   524,  5909,
       72212]), 'g': array([ 5879, 42627, 27452, 54669, 57370, 20742, 17415,  2700,   368,
       77978]), 'b': array([ 7484, 40506, 31908, 58606, 51884, 20070, 10603,  7139,   790,
       78210])}","{'r': array([12181, 30168, 24611, 38794, 51041, 51621, 36382, 19986, 10120,
       32296]), 'g': array([16669, 32478, 30510, 46687, 68361, 28585, 18740, 22680,  1169,
       41321]), 'b': array([23306, 43355, 58756, 59829, 23868, 14540, 19642, 21313,   216,
       42375])}","{'r': array([15317, 20612, 30040, 26957, 59106, 64324, 67370, 22852,   619,
           3]), 'g': array([22331, 21053, 28064, 52463, 54404, 37397, 60153, 30669,   666,
           0]), 'b': array([30522, 38050, 53964, 40855, 20172, 34082, 61030, 28142,   383,
           0])}","{'r': array([ 2879, 11614, 10806, 21280, 53611, 77103, 84987, 29063,  4314,
       11543]), 'g': array([ 1642, 12505, 11648, 28145, 58205, 83607, 70061, 21207,  8251,
       11929]), 'b': array([ 2274, 17105, 19807, 39506, 68048, 64119, 57473, 13885, 12517,
       12466])}","{'r': array([ 2147, 14863, 18899, 32908, 53316, 59043, 90991, 32986,  1841,
         206]), 'g': array([  755, 10696, 15806, 33130, 57993, 65626, 87980, 31674,  2179,
        1361]), 'b': array([ 1409, 14331, 21615, 34682, 58083, 69368, 78463, 24645,  2988,
        1616])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
175,uuid:2bc3720f-b058-4eff-b280-fd179452f468,Jan 25,Cacuaco,Cacuaco,1548431822437.jpg,1548431840679.jpg,1548431854468.jpg,1548431872883.jpg,1548431887045.jpg,1548431902505.jpg,1548431822437.jpg,-8.7749929,13.385121,Rua dos brasileiros,20000.0,0.33399999,0.08026859900000001,3,Poor,Non_Severely_Poor,"{'r': array([10577, 72797, 55104, 35078, 30778, 31394, 38172, 13354,  6712,
       13234]), 'g': array([ 6927, 92615, 38819, 35470, 29146, 34136, 42397, 11322,  4726,
       11642]), 'b': array([13217, 95708, 37712, 36669, 23831, 34829, 43763,  8365,  7626,
        5480])}","{'r': array([ 1827, 22703, 36183, 62668, 77088, 56546, 13784,  8901,  7933,
       19567]), 'g': array([  301, 21123, 40315, 62597, 72820, 57244, 17312, 11284,  9226,
       14978]), 'b': array([ 2237, 34302, 51008, 63655, 75351, 36872, 15351, 10891,  4391,
       13142])}","{'r': array([13142, 73125, 31934, 30711, 25883, 52989, 51005, 15479,  3563,
        9369]), 'g': array([ 8982, 88104, 23248, 44893, 30202, 36973, 50840, 12368,  3462,
        8128]), 'b': array([18735, 86328, 28068, 41046, 25664, 38927, 52534,  7356,  8011,
         531])}","{'r': array([ 5808, 13176, 27219, 29717, 26955, 41585, 81935, 31116, 45341,
        4348]), 'g': array([10933, 56504, 24129, 25839, 30730, 46056, 66455, 44169,  2368,
          17]), 'b': array([78866, 72854, 21489, 10461, 20899, 39327, 45586, 17680,    30,
           8])}","{'r': array([    6,  9615, 35137, 27684, 15707, 27211, 72459, 85648, 32567,
        1166]), 'g': array([  244, 36655, 34191, 23704, 28812, 45855, 51575, 83918,  2111,
         135]), 'b': array([18027, 82605, 31815, 46239, 18994, 18084, 18380, 48386, 24670,
           0])}","{'r': array([     1,   4348,  32903,  43859,  18556,  22133,  41875, 102378,
        37263,   3884]), 'g': array([  158, 26146, 48534, 25585, 31412, 34570, 54427, 81796,  4466,
         106]), 'b': array([ 9996, 83704, 43883, 31999, 47737, 11566, 19853, 20251, 38209,
           2])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
176,uuid:2c472b4a-0b9c-4feb-8c62-769bc0070cad,Feb 14,Samba,Futungo de Belas,1550149420634.jpg,1550149452107.jpg,1550149468397.jpg,1550149481639.jpg,1550149497421.jpg,1550149520284.jpg,1550149420634.jpg,-8.9486799,13.188506,Rua 4 lar do patriota,242000.0,0.16699999999999998,6.4028635000000005,1,Non_Poor,Non_Severely_Poor,"{'r': array([44879,  7370,  5031, 10080, 96454, 69521, 17004, 16607, 35062,
        5192]), 'g': array([42528, 14637, 17951, 22486, 88149, 62950, 11113, 30325, 16790,
         271]), 'b': array([ 48580,  15699,  25694,  18721, 103409,  66656,   8750,   8992,
         9261,   1438])}","{'r': array([ 1389,  8499, 10839, 54894, 49806, 25011, 22404, 93773, 39826,
         759]), 'g': array([ 1392, 10204, 12535, 58247, 59368, 29725, 23221, 72183, 39487,
         838]), 'b': array([  7833,  18356,  25743, 105209,  23960,  17711,  12467,  54819,
        40696,    406])}","{'r': array([  491,  7316,  9969, 14939, 88568, 92157, 23119, 13962, 44901,
       11778]), 'g': array([   452,   7398,  10996,  17713,  80962, 103733,  21463,  11043,
        37137,  16303]), 'b': array([ 2520, 12243, 14033, 19656, 98867, 89971, 13743, 15328, 16585,
       24254])}","{'r': array([   643,   4876,   7934,  16952,  62661, 134518,  32460,  17296,
        13913,  15947]), 'g': array([   506,   4338,   9386,  24102,  56099, 133829,  37252,  17501,
         8816,  15371]), 'b': array([  2311,   9345,  15542,  27849,  51142, 140848,  31797,  11767,
         2446,  14153])}","{'r': array([    60,    783,   3978,  16817,  50566, 117253,  40457,  17243,
        31279,  28764]), 'g': array([   180,   1484,   8030,  24579,  45247, 105827,  54129,  14804,
        11941,  40979]), 'b': array([   307,   4648,  14091,  24667,  51069, 108000,  48393,   9538,
         2243,  44244])}","{'r': array([  1663,  14222,   9444,  15189,  38134, 133690,  34878,  25156,
        32405,   2419]), 'g': array([  1246,  14640,  11913,  17230,  34440, 140043,  32124,   7766,
        31046,  16752]), 'b': array([  1850,  16588,  14345,  18979,  54198, 133102,  18450,   2159,
        15360,  32169])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
177,uuid:2ca1e467-db4f-4115-a6c0-685b52211cc9,Feb 5,Viana,Viana Sede,1549360678582.jpg,1549360693701.jpg,1549360707208.jpg,1549360716565.jpg,1549360734651.jpg,1549360746708.jpg,1549360678582.jpg,-8.931907699999998,13.423751,Kapalanca,330000.0,0.50199997,2.5458372,5,Poor,Poor,"{'r': array([  579, 11213, 25307, 43728, 55866, 21629,  8100, 88722, 51817,
         239]), 'g': array([  667, 12418, 37171, 74263, 29414,  8354, 29218, 65195, 50200,
         300]), 'b': array([29397, 60635, 68814, 50195, 17142,  2961,  2962, 61136, 13891,
          67])}","{'r': array([10302, 37689, 37658, 35730, 49257, 30595, 14588, 32230, 54902,
        4249]), 'g': array([ 9444, 41346, 43419, 51159, 44978, 15259, 16074, 56713, 28549,
         259]), 'b': array([68061, 50380, 57010, 33548, 40479, 19080,  4540, 19088, 14923,
          91])}","{'r': array([  524, 20203, 33849, 33193, 40675, 47078, 17239, 18907, 69728,
       25804]), 'g': array([  771, 22657, 38066, 45237, 52281, 22210, 16152, 47372, 56834,
        5620]), 'b': array([15149, 47909, 55658, 53248, 20172, 50192, 24624,  5211, 33349,
        1688])}","{'r': array([   19,  1086, 10622, 44336, 75826, 28077, 16339, 47109, 83397,
         389]), 'g': array([  341, 12750, 24101, 67411, 40218, 19757, 16939, 33430, 91250,
        1003]), 'b': array([23942, 46907, 88907, 23293, 16755,  3069,  1798, 37969, 64555,
           5])}","{'r': array([    43,   1771,  14436,  27057,  20111,  27551, 104052, 108395,
         3766,     18]), 'g': array([ 1004, 11492, 24441, 20564, 34220, 60764, 97503, 54522,  2688,
           2]), 'b': array([17983, 28015, 78682, 56563,  5441,  1347, 36305, 81168,  1696,
           0])}","{'r': array([16951, 22051, 28142, 36316, 40999, 48038, 11642, 36331, 65150,
        1580]), 'g': array([18314, 31208, 36661, 45524, 52869, 12710, 18676, 43380, 39491,
        8367]), 'b': array([78203, 41397, 61115, 48240, 21534,  3527,   550, 14072, 38386,
         176])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
178,uuid:2d0e751a-b494-4d6c-9f09-20f844bb12d4,Feb 2,Cacuaco,Kikolo,1549125925624.jpg,1549125936518.jpg,1549125945805.jpg,1549125958109.jpg,1549125966840.jpg,1549125977150.jpg,1549125925624.jpg,-8.788592300000001,13.337293,Bairro kikoloRua da conduta,12000.0,0.33399999,-0.95985806,3,Poor,Non_Severely_Poor,"{'r': array([    0,    78,  1531,  8279, 17103, 67432, 45053, 35686, 36779,
       18459]), 'g': array([    67,   1715,   4755,   9906,  17483,  65951, 122670,   7827,
           26,      0]), 'b': array([  257,  3432,  6208, 14700, 37846, 81878, 69891, 16178,    10,
           0])}","{'r': array([  617,  3014,  4008, 13870, 29696, 63651, 71486, 20801,  9055,
       14202]), 'g': array([  992,  4825,  7077, 26772, 52579, 73075, 28473, 16262,  8185,
       12160]), 'b': array([ 1788,  5773, 14305, 41141, 76195, 49726, 16527, 12331,  4815,
        7799])}","{'r': array([    3,   186,  2232,  7574, 11261, 33867, 99318, 31471, 20388,
       24100]), 'g': array([  160,  4704,  9648, 17214, 71653, 59303, 23938, 12593, 22845,
        8342]), 'b': array([ 3000, 26070, 77008, 48214, 17626, 22183, 16736,  6373,  2718,
       10472])}","{'r': array([   16,  1601,  1912,  5368, 17066, 61761, 88096, 26382, 14660,
       13538]), 'g': array([  290,  4551,  4227, 14831, 71222, 77868, 29166, 13311,  9472,
        5462]), 'b': array([  2141,  12996,  37754, 106659,  31004,  21356,   8714,   8576,
          881,    319])}","{'r': array([ 1231,  9618,  8994, 10348, 13326, 34851, 84114, 46169,  5730,
       16019]), 'g': array([ 5996, 18940,  7995, 13226, 42575, 84546, 31564, 11060, 13953,
         545]), 'b': array([12775, 20054, 24609, 67302, 71705, 12952, 15271,  3767,  1883,
          82])}","{'r': array([  720,  7158,  9701, 19722, 32515, 53609, 68338, 24721,  4018,
        9898]), 'g': array([  574,  8596, 10298, 22863, 35952, 69812, 56851, 12188,  3648,
        9618]), 'b': array([  555,  9643, 15393, 36098, 59289, 72477, 17348,  8718,  1962,
        8917])}",230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400,230400
179,uuid:2d8cc6ed-a20f-4037-9bae-866ea019d668,Feb 14,Viana,Viana Sede,1550139589835.jpg,1550139601135.jpg,1550139609072.jpg,1550139617631.jpg,1550139629158.jpg,1550139637065.jpg,1550139589835.jpg,-8.8961582,13.350818,Ingutala Viana,56000.0,0.27899998,0.42113259,2,Non_Poor,Non_Severely_Poor,"{'r': array([ 5864, 13992,  8423, 10342, 32980, 93429, 49650, 73270,  1523,
       17727]), 'g': array([ 4196, 15380, 15702, 62215, 35025, 36219, 48478, 69498,  2403,
       18084]), 'b': array([ 3933, 14378, 15192, 52233, 55432, 41950, 66481, 36226,  2762,
       18613])}","{'r': array([  277,  8329, 13407, 35424, 68281, 73168, 68211, 19058,   579,
       20466]), 'g': array([ 1231, 20437, 20359, 49268, 41653, 63462, 77218, 12471,   579,
       20522]), 'b': array([ 1190, 19634, 15738, 39292, 59379, 75112, 67382,  7589,  1230,
       20654])}","{'r': array([    24,    847,   2604,   8176,  62155, 140202,  89001,   4160,
           25,      6]), 'g': array([    16,    493,   1454,   4941,  23754, 173333,  98609,   4561,
           28,     11]), 'b': array([    17,    680,   2374,   8167,  57352, 149067,  86911,   2592,
           27,     13])}","{'r': array([   206,    789,   1594,   3718,  32383, 193918,  41796,  32773,
           23,      0]), 'g': array([    72,    543,    986,   2921,  14442, 159013,  96313,  32883,
           27,      0]), 'b': array([   257,   1057,   2414,   4332,  39343, 187136,  44774,  27868,
           19,      0])}","{'r': array([  4160,   6428,   3603,  11098, 113201,  76806,  56210,  21373,
          967,  13354]), 'g': array([  2074,   7275,  11420,  10754,  51708, 125622,  62469,  21215,
         1184,  13479]), 'b': array([  2192,   6925,   4917,  33712, 103747,  55736,  64980,  19948,
         1238,  13805])}","{'r': array([ 2081,  8883, 21837, 54772, 37371, 52045, 44088, 39941, 17661,
       28521]), 'g': array([ 1951, 19581, 31583, 55902, 22086, 49316, 48898, 31148,  9152,
       37583]), 'b': array([ 2084, 15341, 40465, 52912, 24928, 61284, 61955,  1283,  1807,
       45141])}",307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200
